,Timestamp,Date,Time,Source.IP,Source.Port,Destination.IP,Destination.Port,ACK.Flag.Count,Down.Up.Ratio,Total.Fwd.Packets,L7Protocol,ProtocolName
532094,27/04/201708:27:01,2017-04-27,08:27:01,10.200.7.9,3128,192.168.180.117,61644,0,2,1,7,HTTP
532095,27/04/201708:29:25,2017-04-27,08:29:25,10.200.7.9,3128,192.168.40.38,51304,1,1,1,131,HTTP_PROXY
532096,27/04/201708:26:37,2017-04-27,08:26:37,10.200.7.9,3128,192.168.142.29,49452,1,0,5,7,HTTP
532097,27/04/201708:22:20,2017-04-27,08:22:20,10.200.7.9,3128,192.168.10.37,63734,1,1,1,7,HTTP
532098,27/04/201708:22:05,2017-04-27,08:22:05,10.200.7.9,3128,192.168.10.37,63641,0,1,1,7,HTTP
532099,27/04/201708:27:02,2017-04-27,08:27:02,10.200.7.9,3128,192.168.220.108,49576,1,2,1,7,HTTP
532100,27/04/201708:27:20,2017-04-27,08:27:20,10.200.7.9,3128,192.168.60.126,59639,1,1,1,7,HTTP
532101,27/04/201708:26:53,2017-04-27,08:26:53,10.200.7.9,3128,192.168.10.89,59186,1,1,1,126,GOOGLE
532102,27/04/201708:21:51,2017-04-27,08:21:51,10.200.7.9,3128,192.168.52.13,64043,1,1,1,7,HTTP
532103,27/04/201708:27:47,2017-04-27,08:27:47,10.200.7.9,3128,192.168.29.56,53084,1,1,1,7,HTTP
532104,27/04/201708:24:22,2017-04-27,08:24:22,10.200.7.9,3128,192.168.10.37,63857,1,1,1,7,HTTP
532105,27/04/201708:21:40,2017-04-27,08:21:40,10.200.7.9,3128,192.168.42.76,50019,0,0,5,7,HTTP
532106,27/04/201708:26:55,2017-04-27,08:26:55,10.200.7.9,3128,192.168.32.125,55713,0,1,1,7,HTTP
532107,27/04/201708:29:11,2017-04-27,08:29:11,10.200.7.9,3128,192.168.130.12,49402,0,0,15,7,HTTP
532108,27/04/201708:23:07,2017-04-27,08:23:07,10.200.7.9,3128,192.168.10.63,50198,0,1,1,7,HTTP
532109,27/04/201708:22:10,2017-04-27,08:22:10,10.200.7.9,3128,192.168.180.134,49233,1,1,1,7,HTTP
532110,27/04/201708:26:29,2017-04-27,08:26:29,10.200.7.9,3128,192.168.42.57,56493,0,1,1,7,HTTP
532111,27/04/201708:22:03,2017-04-27,08:22:03,10.200.7.9,3128,192.168.10.37,63560,0,1,1,131,HTTP_PROXY
532112,27/04/201708:27:00,2017-04-27,08:27:00,10.200.7.9,3128,192.168.10.37,64265,0,1,1,7,HTTP
532113,27/04/201708:29:14,2017-04-27,08:29:14,10.200.7.9,3128,192.168.205.130,49936,0,1,1,7,HTTP
532114,27/04/201708:22:18,2017-04-27,08:22:18,10.200.7.9,3128,192.168.10.89,59114,0,0,5,7,HTTP
532115,27/04/201708:27:52,2017-04-27,08:27:52,10.200.7.9,3128,192.168.10.37,64416,0,1,1,7,HTTP
532116,27/04/201708:25:45,2017-04-27,08:25:45,10.200.7.9,3128,172.22.1.145,49242,1,0,376,131,HTTP_PROXY
532117,27/04/201708:26:53,2017-04-27,08:26:53,10.200.7.9,3128,192.168.10.89,59196,1,1,1,131,HTTP_PROXY
532118,27/04/201708:23:48,2017-04-27,08:23:48,10.200.7.9,3128,192.168.72.35,55400,0,1,1,7,HTTP
532119,27/04/201708:29:40,2017-04-27,08:29:40,10.200.7.9,3128,192.168.10.37,64644,1,1,1,7,HTTP
532120,27/04/201708:28:54,2017-04-27,08:28:54,10.200.7.9,3128,192.168.130.16,49245,1,0,7,131,HTTP_PROXY
532121,27/04/201708:21:47,2017-04-27,08:21:47,10.200.7.9,3128,192.168.10.4,49528,1,1,1,7,HTTP
532122,27/04/201708:27:01,2017-04-27,08:27:01,10.200.7.9,3128,192.168.220.108,49578,0,1,1,7,HTTP
532123,27/04/201708:22:22,2017-04-27,08:22:22,10.200.7.9,3128,192.168.40.24,50170,0,1,1,7,HTTP
532124,27/04/201708:22:19,2017-04-27,08:22:19,10.200.7.9,3128,192.168.10.4,49521,0,0,5,7,HTTP
532125,27/04/201708:21:55,2017-04-27,08:21:55,10.200.7.9,3128,192.168.10.4,49482,1,1,1,7,HTTP
532126,27/04/201708:28:53,2017-04-27,08:28:53,10.200.7.9,3128,192.168.10.89,59709,1,1,1,7,HTTP
532127,27/04/201708:23:41,2017-04-27,08:23:41,10.200.7.9,3128,192.168.10.37,63792,1,1,1,7,HTTP
532128,27/04/201708:24:15,2017-04-27,08:24:15,10.200.7.9,3128,192.168.10.89,59154,0,1,1,131,HTTP_PROXY
532129,27/04/201708:29:21,2017-04-27,08:29:21,10.200.7.9,3128,192.168.205.130,49946,0,1,1,7,HTTP
532130,27/04/201708:24:38,2017-04-27,08:24:38,10.200.7.9,3128,192.168.41.8,49355,0,0,10,7,HTTP
532131,27/04/201708:27:31,2017-04-27,08:27:31,10.200.7.9,3128,192.168.205.130,49734,1,1,1,7,HTTP
532132,27/04/201708:26:31,2017-04-27,08:26:31,10.200.7.9,3128,192.168.205.130,49685,1,1,1,131,HTTP_PROXY
532133,27/04/201708:24:13,2017-04-27,08:24:13,10.200.7.9,3128,192.168.220.108,49346,0,1,1,7,HTTP
532134,27/04/201708:22:02,2017-04-27,08:22:02,10.200.7.9,3128,192.168.10.4,49561,1,1,1,7,HTTP
532135,27/04/201708:27:00,2017-04-27,08:27:00,10.200.7.9,3128,192.168.220.108,49536,0,1,1,7,HTTP
532136,27/04/201708:28:57,2017-04-27,08:28:57,10.200.7.9,3128,192.168.72.31,57180,0,1,1,7,HTTP
532137,27/04/201708:22:33,2017-04-27,08:22:33,10.200.7.9,3128,192.168.10.137,49324,1,1,1,131,HTTP_PROXY
532138,27/04/201708:29:05,2017-04-27,08:29:05,10.200.7.9,3128,10.230.1.213,52998,0,1,6,131,HTTP_PROXY
532139,27/04/201708:24:53,2017-04-27,08:24:53,10.200.7.9,3128,192.168.10.37,63903,0,1,1,7,HTTP
532140,27/04/201708:27:48,2017-04-27,08:27:48,10.200.7.9,3128,192.168.10.89,59412,1,1,1,7,HTTP
532141,27/04/201708:22:04,2017-04-27,08:22:04,10.200.7.9,3128,192.168.10.4,49531,1,0,5,7,HTTP
532142,27/04/201708:27:46,2017-04-27,08:27:46,10.200.7.9,3128,192.168.10.89,59363,0,1,1,7,HTTP
532143,27/04/201708:29:40,2017-04-27,08:29:40,10.200.7.9,3128,192.168.72.31,57193,1,1,1,131,HTTP_PROXY
532144,27/04/201708:23:02,2017-04-27,08:23:02,10.200.7.9,3128,192.168.32.70,61340,0,0,5,7,HTTP
532145,27/04/201708:28:53,2017-04-27,08:28:53,10.200.7.9,3128,192.168.10.89,59710,0,1,1,7,HTTP
532146,27/04/201708:25:57,2017-04-27,08:25:57,10.200.7.9,3128,192.168.10.63,50250,0,1,1,130,HTTP_CONNECT
532147,27/04/201708:22:05,2017-04-27,08:22:05,10.200.7.9,3128,192.168.10.37,63645,1,1,1,7,HTTP
532148,27/04/201708:27:47,2017-04-27,08:27:47,10.200.7.9,3128,192.168.130.16,49556,1,0,33,131,HTTP_PROXY
532149,27/04/201708:28:53,2017-04-27,08:28:53,10.200.7.9,3128,192.168.10.89,59700,0,1,1,7,HTTP
532150,27/04/201708:27:48,2017-04-27,08:27:48,10.200.7.9,3128,192.168.10.37,64432,1,1,1,7,HTTP
532151,27/04/201708:22:06,2017-04-27,08:22:06,10.200.7.9,3128,192.168.10.37,63648,0,1,1,7,HTTP
532152,27/04/201708:27:47,2017-04-27,08:27:47,10.200.7.9,3128,192.168.29.56,53554,0,1,1,7,HTTP
532153,27/04/201708:29:34,2017-04-27,08:29:34,10.200.7.9,3128,192.168.220.161,54434,0,0,5,7,HTTP
532154,27/04/201708:23:54,2017-04-27,08:23:54,10.200.7.9,3128,192.168.42.113,56261,1,0,11,7,HTTP
532155,27/04/201708:29:26,2017-04-27,08:29:26,10.200.7.9,3128,192.168.40.38,51435,1,1,1,7,HTTP
532156,27/04/201708:22:03,2017-04-27,08:22:03,10.200.7.9,3128,192.168.10.37,63569,1,1,1,7,HTTP
532157,27/04/201708:25:19,2017-04-27,08:25:19,10.200.7.9,3128,192.168.41.8,49569,0,1,1,7,HTTP
532158,27/04/201708:29:26,2017-04-27,08:29:26,10.200.7.9,3128,192.168.40.38,51312,1,1,1,7,HTTP
532159,27/04/201708:22:02,2017-04-27,08:22:02,10.200.7.9,3128,192.168.10.4,49573,1,1,1,7,HTTP
532160,27/04/201708:25:43,2017-04-27,08:25:43,10.200.7.9,3128,192.168.220.108,49437,1,1,1,131,HTTP_PROXY
532161,27/04/201708:27:47,2017-04-27,08:27:47,10.200.7.9,3128,192.168.10.89,59368,1,1,1,7,HTTP
532162,27/04/201708:27:00,2017-04-27,08:27:00,10.200.7.9,3128,192.168.220.108,49538,1,0,5,7,HTTP
532163,27/04/201708:29:27,2017-04-27,08:29:27,10.200.7.9,3128,192.168.40.38,51483,1,1,1,7,HTTP
532164,27/04/201708:25:45,2017-04-27,08:25:45,10.200.7.9,3128,172.22.1.145,49239,1,0,1866,131,HTTP_PROXY
532165,27/04/201708:29:32,2017-04-27,08:29:32,10.200.7.9,3128,192.168.130.12,49398,0,0,5,7,HTTP
532166,27/04/201708:22:31,2017-04-27,08:22:31,10.200.7.9,3128,192.168.205.130,49559,0,1,1,131,HTTP_PROXY
532167,27/04/201708:27:47,2017-04-27,08:27:47,10.200.7.9,3128,192.168.29.56,53552,0,1,1,7,HTTP
532168,27/04/201708:22:02,2017-04-27,08:22:02,10.200.7.9,3128,192.168.10.4,49568,0,1,1,7,HTTP
532169,27/04/201708:23:07,2017-04-27,08:23:07,10.200.7.9,3128,192.168.29.5,49481,0,0,2,7,HTTP
532170,27/04/201708:24:16,2017-04-27,08:24:16,10.200.7.9,3128,192.168.10.63,50209,0,0,5,7,HTTP
532171,27/04/201708:27:24,2017-04-27,08:27:24,10.200.7.9,3128,192.168.10.89,59295,1,1,1,7,HTTP
532172,27/04/201708:21:44,2017-04-27,08:21:44,10.200.7.9,3128,192.168.10.4,49447,0,1,1,7,HTTP
532173,27/04/201708:25:28,2017-04-27,08:25:28,10.200.7.9,3128,192.168.220.108,49364,1,1,1,7,HTTP
532174,27/04/201708:27:47,2017-04-27,08:27:47,10.200.7.9,3128,192.168.29.56,53042,0,1,1,7,HTTP
532175,27/04/201708:29:13,2017-04-27,08:29:13,10.200.7.9,3128,192.168.10.89,59752,0,1,1,7,HTTP
532176,27/04/201708:25:39,2017-04-27,08:25:39,10.200.7.9,3128,192.168.220.161,54343,0,0,5,131,HTTP_PROXY
532177,27/04/201708:28:13,2017-04-27,08:28:13,10.200.7.9,3128,192.168.180.47,52366,1,1,1,7,HTTP
532178,27/04/201708:23:23,2017-04-27,08:23:23,10.200.7.9,3128,192.168.42.77,49160,0,1,1,7,HTTP
532179,27/04/201708:21:46,2017-04-27,08:21:46,10.200.7.9,3128,192.168.10.4,49472,0,1,1,7,HTTP
532180,27/04/201708:27:53,2017-04-27,08:27:53,10.200.7.9,3128,192.168.10.37,64434,0,1,1,7,HTTP
532181,27/04/201708:29:21,2017-04-27,08:29:21,10.200.7.9,3128,192.168.10.89,59848,0,1,1,7,HTTP
532182,27/04/201708:27:09,2017-04-27,08:27:09,10.200.7.9,3128,192.168.10.37,64184,0,1,1,7,HTTP
532183,27/04/201708:25:43,2017-04-27,08:25:43,10.200.7.9,3128,192.168.220.108,49435,0,1,1,7,HTTP
532184,27/04/201708:25:10,2017-04-27,08:25:10,10.200.7.9,3128,192.168.180.49,62596,0,1,1,7,HTTP
532185,27/04/201708:29:25,2017-04-27,08:29:25,10.200.7.9,3128,192.168.40.38,51309,0,1,1,131,HTTP_PROXY
532186,27/04/201708:26:31,2017-04-27,08:26:31,10.200.7.9,3128,192.168.72.96,49160,0,1,1,7,HTTP
532187,27/04/201708:27:47,2017-04-27,08:27:47,10.200.7.9,3128,192.168.10.89,59371,0,1,1,7,HTTP
532188,27/04/201708:23:23,2017-04-27,08:23:23,10.200.7.9,3128,192.168.42.57,56330,1,1,1,7,HTTP
532189,27/04/201708:29:28,2017-04-27,08:29:28,10.200.7.9,3128,192.168.40.38,51433,0,1,1,7,HTTP
532190,27/04/201708:24:22,2017-04-27,08:24:22,10.200.7.9,3128,192.168.10.37,63605,0,1,1,7,HTTP
532191,27/04/201708:26:34,2017-04-27,08:26:34,10.200.7.9,3128,172.19.1.37,51567,1,0,47,131,HTTP_PROXY
532192,27/04/201708:29:44,2017-04-27,08:29:44,10.200.7.9,3128,192.168.10.89,59929,1,1,11,130,HTTP_CONNECT
532193,27/04/201708:29:22,2017-04-27,08:29:22,10.200.7.9,3128,192.168.220.102,49743,1,0,5,7,HTTP
532194,27/04/201708:25:11,2017-04-27,08:25:11,10.200.7.9,3128,192.168.41.8,49519,0,1,1,7,HTTP
532195,27/04/201708:27:30,2017-04-27,08:27:30,10.200.7.9,3128,192.168.10.89,59318,0,0,5,7,HTTP
532196,27/04/201708:29:15,2017-04-27,08:29:15,10.200.7.9,3128,192.168.10.89,59760,0,1,1,7,HTTP
532197,27/04/201708:29:20,2017-04-27,08:29:20,10.200.7.9,3128,192.168.10.89,59833,1,1,1,7,HTTP
532198,27/04/201708:24:24,2017-04-27,08:24:24,10.200.7.9,3128,192.168.72.35,55561,0,1,1,7,HTTP
532199,27/04/201708:22:03,2017-04-27,08:22:03,10.200.7.9,3128,192.168.130.245,1356,0,1,1,7,HTTP
532200,27/04/201708:24:22,2017-04-27,08:24:22,10.200.7.9,3128,192.168.10.37,63418,0,1,1,131,HTTP_PROXY
532201,27/04/201708:28:35,2017-04-27,08:28:35,10.200.7.9,3128,192.168.41.8,49266,0,0,25,131,HTTP_PROXY
532202,27/04/201708:27:48,2017-04-27,08:27:48,10.200.7.9,3128,192.168.10.37,64429,1,1,1,7,HTTP
532203,27/04/201708:27:53,2017-04-27,08:27:53,10.200.7.9,3128,192.168.10.37,64260,1,1,1,7,HTTP
532204,27/04/201708:25:11,2017-04-27,08:25:11,10.200.7.9,3128,192.168.10.37,64075,1,1,1,7,HTTP
532205,27/04/201708:28:19,2017-04-27,08:28:19,10.200.7.9,3128,10.230.1.213,52899,0,0,3,7,HTTP
532206,27/04/201708:24:57,2017-04-27,08:24:57,10.200.7.9,3128,192.168.29.5,49473,1,1,1,7,HTTP
532207,27/04/201708:25:17,2017-04-27,08:25:17,10.200.7.9,3128,192.168.41.8,49552,1,1,1,7,HTTP
532208,27/04/201708:25:55,2017-04-27,08:25:55,10.200.7.9,3128,192.168.10.63,50282,0,1,1,7,HTTP
532209,27/04/201708:21:47,2017-04-27,08:21:47,10.200.7.9,3128,192.168.10.4,49480,0,1,1,7,HTTP
532210,27/04/201708:29:19,2017-04-27,08:29:19,10.200.7.9,3128,192.168.10.89,59797,0,1,1,7,HTTP
532211,27/04/201708:24:15,2017-04-27,08:24:15,10.200.7.9,3128,192.168.10.89,59194,1,1,1,7,HTTP
532212,27/04/201708:26:58,2017-04-27,08:26:58,10.200.7.9,3128,192.168.180.49,62627,1,1,1,7,HTTP
532213,27/04/201708:28:31,2017-04-27,08:28:31,10.200.7.9,3128,192.168.10.89,59601,1,1,1,91,SSL
532214,27/04/201708:29:07,2017-04-27,08:29:07,10.200.7.9,3128,192.168.10.89,59707,1,1,1,7,HTTP
532215,27/04/201708:22:02,2017-04-27,08:22:02,10.200.7.9,3128,192.168.10.139,53073,0,0,9,7,HTTP
532216,27/04/201708:25:14,2017-04-27,08:25:14,10.200.7.9,3128,192.168.40.24,50201,0,0,5,7,HTTP
532217,27/04/201708:27:47,2017-04-27,08:27:47,10.200.7.9,3128,192.168.29.5,49524,0,1,1,7,HTTP
532218,27/04/201708:25:25,2017-04-27,08:25:25,10.200.7.9,3128,192.168.41.8,49599,1,1,1,7,HTTP
532219,27/04/201708:29:21,2017-04-27,08:29:21,10.200.7.9,3128,192.168.205.130,49948,0,1,1,7,HTTP
532220,27/04/201708:27:47,2017-04-27,08:27:47,10.200.7.9,3128,172.19.1.47,50595,1,0,11,131,HTTP_PROXY
532221,27/04/201708:24:28,2017-04-27,08:24:28,10.200.7.9,43271,10.20.2.116,80,1,1,1,7,HTTP
532222,27/04/201708:29:07,2017-04-27,08:29:07,10.200.7.9,3128,192.168.42.98,49621,0,0,2,7,HTTP
532223,27/04/201708:24:43,2017-04-27,08:24:43,10.200.7.9,3128,192.168.10.37,63908,0,1,1,7,HTTP
532224,27/04/201708:26:24,2017-04-27,08:26:24,10.200.7.9,3128,172.19.1.47,50696,1,0,26,7,HTTP
532225,27/04/201708:27:59,2017-04-27,08:27:59,10.200.7.9,3128,192.168.205.130,49774,1,1,1,7,HTTP
532226,27/04/201708:26:24,2017-04-27,08:26:24,10.200.7.9,3128,192.168.42.11,50663,1,0,5,7,HTTP
532227,27/04/201708:28:55,2017-04-27,08:28:55,10.200.7.9,3128,172.19.1.61,49160,1,0,30,7,HTTP
532228,27/04/201708:27:36,2017-04-27,08:27:36,10.200.7.9,3128,192.168.10.89,59328,1,1,1,7,HTTP
532229,27/04/201708:28:38,2017-04-27,08:28:38,10.200.7.9,3128,192.168.72.31,57155,1,1,1,131,HTTP_PROXY
532230,27/04/201708:24:11,2017-04-27,08:24:11,10.200.7.9,3128,192.168.10.37,63807,0,1,1,7,HTTP
532231,27/04/201708:25:38,2017-04-27,08:25:38,10.200.7.9,3128,192.168.220.108,49400,0,1,1,7,HTTP
532232,27/04/201708:22:07,2017-04-27,08:22:07,10.200.7.9,3128,192.168.10.37,63643,1,1,1,7,HTTP
532233,27/04/201708:25:11,2017-04-27,08:25:11,10.200.7.9,3128,192.168.10.37,64035,1,1,1,7,HTTP
532234,27/04/201708:27:01,2017-04-27,08:27:01,10.200.7.9,3128,192.168.220.108,49571,1,0,5,7,HTTP
532235,27/04/201708:23:07,2017-04-27,08:23:07,10.200.7.9,3128,192.168.29.5,49478,0,0,2,7,HTTP
532236,27/04/201708:22:24,2017-04-27,08:22:24,10.200.7.9,3128,192.168.40.36,49455,0,1,1,130,HTTP_CONNECT
532237,27/04/201708:26:41,2017-04-27,08:26:41,10.200.7.9,3128,192.168.10.37,64247,0,1,1,7,HTTP
532238,27/04/201708:27:48,2017-04-27,08:27:48,10.200.7.9,3128,192.168.10.89,59404,0,1,1,7,HTTP
532239,27/04/201708:27:46,2017-04-27,08:27:46,10.200.7.9,3128,192.168.72.50,50415,0,1,1,7,HTTP
532240,27/04/201708:22:31,2017-04-27,08:22:31,10.200.7.9,3128,192.168.130.30,1260,1,0,2195,131,HTTP_PROXY
532241,27/04/201708:22:05,2017-04-27,08:22:05,10.200.7.9,3128,192.168.10.4,49578,0,1,1,7,HTTP
532242,27/04/201708:23:38,2017-04-27,08:23:38,10.200.7.9,3128,192.168.142.59,57023,0,0,5,7,HTTP
532243,27/04/201708:25:26,2017-04-27,08:25:26,10.200.7.9,3128,192.168.41.8,49605,1,1,1,7,HTTP
532244,27/04/201708:21:47,2017-04-27,08:21:47,10.200.7.9,3128,192.168.10.4,49523,0,1,1,7,HTTP
532245,27/04/201708:24:04,2017-04-27,08:24:04,10.200.7.9,3128,192.168.32.21,53769,1,1,1,7,HTTP
532246,27/04/201708:28:35,2017-04-27,08:28:35,10.200.7.9,3128,192.168.42.57,55713,0,0,26,131,HTTP_PROXY
532247,27/04/201708:25:43,2017-04-27,08:25:43,10.200.7.9,3128,192.168.220.108,49440,1,1,1,7,HTTP
532248,27/04/201708:24:15,2017-04-27,08:24:15,10.200.7.9,3128,192.168.10.89,59106,1,1,1,7,HTTP
532249,27/04/201708:22:31,2017-04-27,08:22:31,10.200.7.9,3128,192.168.205.130,49562,0,1,1,7,HTTP
532250,27/04/201708:26:57,2017-04-27,08:26:57,10.200.7.9,58664,172.16.141.247,2221,0,1,1,7,HTTP
532251,27/04/201708:22:13,2017-04-27,08:22:13,10.200.7.9,3128,192.168.10.37,63653,0,1,1,7,HTTP
532252,27/04/201708:27:38,2017-04-27,08:27:38,10.200.7.9,59011,172.16.141.247,2221,0,1,1,7,HTTP
532253,27/04/201708:27:53,2017-04-27,08:27:53,10.200.7.9,3128,192.168.10.37,64257,0,1,1,7,HTTP
532254,27/04/201708:24:22,2017-04-27,08:24:22,10.200.7.9,3128,192.168.10.37,63552,1,1,1,7,HTTP
532255,27/04/201708:26:57,2017-04-27,08:26:57,10.200.7.9,3128,192.168.142.29,49459,1,0,5,7,HTTP
532256,27/04/201708:21:47,2017-04-27,08:21:47,10.200.7.9,3128,192.168.10.4,49513,1,1,1,131,HTTP_PROXY
532257,27/04/201708:29:40,2017-04-27,08:29:40,10.200.7.9,3128,192.168.10.37,64646,0,1,1,7,HTTP
532258,27/04/201708:23:47,2017-04-27,08:23:47,10.200.7.9,3128,192.168.10.37,63820,1,4,1,131,HTTP_PROXY
532259,27/04/201708:21:46,2017-04-27,08:21:46,10.200.7.9,3128,192.168.10.4,49477,1,1,1,7,HTTP
532260,27/04/201708:28:52,2017-04-27,08:28:52,10.200.7.9,3128,172.19.1.143,51729,1,0,4,7,HTTP
532261,27/04/201708:29:26,2017-04-27,08:29:26,10.200.7.9,3128,192.168.40.38,51350,1,1,1,7,HTTP
532262,27/04/201708:25:18,2017-04-27,08:25:18,10.200.7.9,3128,192.168.41.8,49558,1,1,1,7,HTTP
532263,27/04/201708:21:58,2017-04-27,08:21:58,10.200.7.9,3128,192.168.10.37,63558,1,1,1,131,HTTP_PROXY
532264,27/04/201708:27:45,2017-04-27,08:27:45,10.200.7.9,3128,172.22.1.145,49199,1,0,5,131,HTTP_PROXY
532265,27/04/201708:29:16,2017-04-27,08:29:16,10.200.7.9,3128,192.168.10.89,59764,0,1,1,7,HTTP
532266,27/04/201708:25:02,2017-04-27,08:25:02,10.200.7.9,3128,192.168.142.59,57006,0,1,1,7,HTTP
532267,27/04/201708:24:22,2017-04-27,08:24:22,10.200.7.9,3128,192.168.10.37,63540,1,1,1,7,HTTP
532268,27/04/201708:25:08,2017-04-27,08:25:08,10.200.7.9,3128,192.168.142.59,57011,0,1,1,7,HTTP
532269,27/04/201708:25:04,2017-04-27,08:25:04,10.200.7.9,3128,192.168.220.108,49352,1,1,1,7,HTTP
532270,27/04/201708:23:36,2017-04-27,08:23:36,10.200.7.9,3128,192.168.205.130,49649,1,1,1,7,HTTP
532271,27/04/201708:29:21,2017-04-27,08:29:21,10.200.7.9,3128,192.168.205.130,49961,1,1,1,7,HTTP
532272,27/04/201708:28:00,2017-04-27,08:28:00,10.200.7.9,59364,172.16.141.247,2221,1,1,1,7,HTTP
532273,27/04/201708:25:27,2017-04-27,08:25:27,10.200.7.9,3128,192.168.41.8,49609,0,1,1,7,HTTP
532274,27/04/201708:29:16,2017-04-27,08:29:16,10.200.7.9,3128,192.168.10.89,59759,0,1,1,7,HTTP
532275,27/04/201708:22:18,2017-04-27,08:22:18,10.200.7.9,3128,192.168.10.37,63642,0,1,1,7,HTTP
532276,27/04/201708:27:53,2017-04-27,08:27:53,10.200.7.9,3128,192.168.10.37,64419,1,1,1,7,HTTP
532277,27/04/201708:25:42,2017-04-27,08:25:42,10.200.7.9,3128,192.168.220.108,49431,1,1,1,7,HTTP
532278,27/04/201708:26:53,2017-04-27,08:26:53,10.200.7.9,3128,192.168.10.89,59257,0,1,1,7,HTTP
532279,27/04/201708:27:53,2017-04-27,08:27:53,10.200.7.9,3128,192.168.10.37,64094,0,1,1,7,HTTP
532280,27/04/201708:29:28,2017-04-27,08:29:28,10.200.7.9,3128,192.168.40.38,51489,0,1,1,7,HTTP
532281,27/04/201708:25:19,2017-04-27,08:25:19,10.200.7.9,3128,192.168.41.8,49563,0,1,1,7,HTTP
532282,27/04/201708:27:49,2017-04-27,08:27:49,10.200.7.9,3128,192.168.10.89,59378,0,1,1,7,HTTP
532283,27/04/201708:21:45,2017-04-27,08:21:45,10.200.7.9,3128,192.168.10.4,49460,0,0,5,7,HTTP
532284,27/04/201708:26:14,2017-04-27,08:26:14,10.200.7.9,3128,192.168.10.63,50372,1,1,1,7,HTTP
532285,27/04/201708:28:26,2017-04-27,08:28:26,10.200.7.9,3128,192.168.150.10,59343,0,1,1,7,HTTP
532286,27/04/201708:28:34,2017-04-27,08:28:34,10.200.7.9,3128,192.168.60.46,61335,0,0,2,7,HTTP
532287,27/04/201708:23:41,2017-04-27,08:23:41,10.200.7.9,3128,192.168.10.37,63665,0,1,1,7,HTTP
532288,27/04/201708:25:36,2017-04-27,08:25:36,10.200.7.9,3128,172.22.1.145,49227,0,0,4101,7,HTTP
532289,27/04/201708:25:54,2017-04-27,08:25:54,10.200.7.9,3128,192.168.32.140,60645,0,1,1,7,HTTP
532290,27/04/201708:29:27,2017-04-27,08:29:27,10.200.7.9,3128,192.168.10.89,59866,0,1,1,7,HTTP
532291,27/04/201708:21:46,2017-04-27,08:21:46,10.200.7.9,3128,192.168.10.4,49478,0,1,1,7,HTTP
532292,27/04/201708:29:40,2017-04-27,08:29:40,10.200.7.9,3128,192.168.10.37,64647,1,1,1,7,HTTP
532293,27/04/201708:25:10,2017-04-27,08:25:10,10.200.7.9,3128,192.168.41.8,49516,0,1,1,131,HTTP_PROXY
532294,27/04/201708:27:33,2017-04-27,08:27:33,10.200.7.9,3128,192.168.10.89,59341,1,1,1,7,HTTP
532295,27/04/201708:25:20,2017-04-27,08:25:20,10.200.7.9,3128,192.168.220.173,49218,0,1,1,7,HTTP
532296,27/04/201708:26:09,2017-04-27,08:26:09,10.200.7.9,3128,192.168.142.29,49442,0,0,5,7,HTTP
532297,27/04/201708:26:58,2017-04-27,08:26:58,10.200.7.9,3128,192.168.180.60,64984,1,1,1,7,HTTP
532298,27/04/201708:27:31,2017-04-27,08:27:31,10.200.7.9,3128,192.168.205.130,49733,0,1,1,7,HTTP
532299,27/04/201708:26:30,2017-04-27,08:26:30,10.200.7.9,3128,192.168.32.70,61615,0,1,1,7,HTTP
532300,27/04/201708:28:11,2017-04-27,08:28:11,10.200.7.9,3128,192.168.205.130,49854,1,1,1,7,HTTP
532301,27/04/201708:22:18,2017-04-27,08:22:18,10.200.7.9,3128,192.168.10.37,63688,1,1,1,7,HTTP
532302,27/04/201708:27:50,2017-04-27,08:27:50,10.200.7.9,3128,192.168.10.89,59429,1,1,1,7,HTTP
532303,27/04/201708:25:33,2017-04-27,08:25:33,10.200.7.9,3128,192.168.10.37,64117,1,1,1,7,HTTP
532304,27/04/201708:29:27,2017-04-27,08:29:27,10.200.7.9,3128,192.168.10.89,59843,1,1,1,7,HTTP
532305,27/04/201708:21:47,2017-04-27,08:21:47,10.200.7.9,3128,192.168.10.4,49483,0,1,1,7,HTTP
532306,27/04/201708:29:34,2017-04-27,08:29:34,10.200.7.9,3128,192.168.112.14,62832,1,0,2,7,HTTP
532307,27/04/201708:29:03,2017-04-27,08:29:03,10.200.7.9,3128,192.168.10.89,59722,0,1,1,7,HTTP
532308,27/04/201708:25:11,2017-04-27,08:25:11,10.200.7.9,3128,192.168.41.8,49521,0,1,1,7,HTTP
532309,27/04/201708:27:01,2017-04-27,08:27:01,10.200.7.9,3128,192.168.220.108,49556,0,1,1,7,HTTP
532310,27/04/201708:27:47,2017-04-27,08:27:47,10.200.7.9,3128,192.168.29.56,53655,0,1,1,7,HTTP
532311,27/04/201708:27:36,2017-04-27,08:27:36,10.200.7.9,3128,192.168.10.89,59327,0,1,1,7,HTTP
532312,27/04/201708:26:53,2017-04-27,08:26:53,10.200.7.9,3128,192.168.10.89,59197,1,1,1,7,HTTP
532313,27/04/201708:25:25,2017-04-27,08:25:25,10.200.7.9,3128,192.168.41.8,49600,0,1,1,131,HTTP_PROXY
532314,27/04/201708:28:53,2017-04-27,08:28:53,10.200.7.9,3128,192.168.10.89,59694,1,1,1,7,HTTP
